Base	Mean	Median	Lower_Quartile	Upper_Quartile	10th_Percentile	90th_Percentile	Library
7	36.79383684741653	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
8	36.792129833112206	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
9	36.80219127875575	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
10-14	36.79296980287658	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
15-19	36.792393950310704	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
20-24	36.78678255785152	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
25-29	36.76711071447407	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
30-34	36.75529136358225	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
35-39	36.744261714896595	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
40-44	36.73266154075945	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
45-49	36.71811030109141	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
50-54	36.68917510380502	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
55-59	36.688971375260884	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
60-64	36.684624777126864	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
65-69	36.664067502611125	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
70-74	36.65606331015129	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
75-79	36.651781234546675	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
80-84	36.653761980764585	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
85-89	36.65037082889126	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
90-94	36.63831440028372	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
95-99	36.62743757517821	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
100-104	36.62243621141406	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
105-109	36.60638123281147	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
110-114	36.588252104349145	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
115-119	36.58155889159188	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
120-124	36.565449636672874	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
125-129	36.55393260009116	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
130-134	36.52585818069683	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
135-139	36.52028840739079	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
140-144	36.50202450121303	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
145-149	36.4762866457924	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
150-151	36.73447917873979	37.0	37.0	37.0	37.0	37.0	V09_DN_R2_rmphix_fastqc
1	36.642153707401626	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
2	36.717690669514965	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
3	36.79303261701037	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
4	36.82573912135774	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
5	36.84385498656278	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
6	36.851380210639896	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
7	36.85096940348291	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
8	36.84897954523584	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
9	36.85163840999405	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
10-14	36.85385452774657	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
15-19	36.84848230760018	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
20-24	36.84130808146959	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
25-29	36.832971582398955	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
30-34	36.826941631132044	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
35-39	36.819268905089366	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
40-44	36.81386841846052	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
45-49	36.80464290802394	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
50-54	36.79051303229378	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
55-59	36.78719502777936	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
60-64	36.78765889437143	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
65-69	36.77547356719105	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
70-74	36.77410728366309	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
75-79	36.77176995852623	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
80-84	36.76511887642523	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
85-89	36.76042551704993	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
90-94	36.75298837486941	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
95-99	36.74674751551041	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
100-104	36.73537031161486	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
105-109	36.731869760977595	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
110-114	36.72053353783299	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
115-119	36.705126466693784	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
120-124	36.69923609804347	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
125-129	36.69070065985599	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
130-134	36.66265283026688	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
135-139	36.66433994177603	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
140-144	36.643355079478624	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
145-149	36.634567414876656	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
150-151	36.82265461528556	37.0	37.0	37.0	37.0	37.0	V10_DN_R1_rmphix_fastqc
1	36.683560274799	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
2	36.7473694832758	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
3	36.768065781905435	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
4	36.809755155956026	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
5	36.796914046137054	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
6	36.8052363481435	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
7	36.79616249525671	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
8	36.79612363416194	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
9	36.8042113513116	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
10-14	36.79738030835995	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
15-19	36.79753466065719	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
20-24	36.7917881968218	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
25-29	36.773018217130975	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
30-34	36.761263260728086	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
35-39	36.750934492320575	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
40-44	36.739615914809676	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
45-49	36.72593951837914	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
50-54	36.69885818211222	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
55-59	36.69749729449186	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
60-64	36.69440372236221	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
65-69	36.67349418100785	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
70-74	36.6663690037587	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
75-79	36.66208657004255	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
80-84	36.664654416059946	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
85-89	36.661623684449545	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
90-94	36.64951189635015	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
95-99	36.63906997419714	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
100-104	36.63414941139913	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
105-109	36.61903185069034	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
110-114	36.60037176641301	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
115-119	36.5941607843555	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
120-124	36.578090649243755	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
125-129	36.56720507137025	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
130-134	36.537881637828754	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
135-139	36.53359291278129	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
140-144	36.51405067950522	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
145-149	36.489290327320404	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
150-151	36.74108660195884	37.0	37.0	37.0	37.0	37.0	V10_DN_R2_rmphix_fastqc
1	36.539957115487155	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
2	36.661343394681694	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
3	36.75151838180485	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
4	36.79655786726209	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
5	36.82297154696131	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
6	36.83161412134403	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
7	36.837448798018	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
8	36.83258462134937	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
9	36.841611409313785	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
10-14	36.84121307963882	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
15-19	36.83904803684969	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
20-24	36.831001655442904	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
25-29	36.822597418428344	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
30-34	36.81681306287504	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
35-39	36.80668999441566	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
40-44	36.801109392545754	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
45-49	36.79081095133655	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
50-54	36.77544982267954	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
55-59	36.77386049777009	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
60-64	36.77253081000911	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
65-69	36.76180752016966	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
70-74	36.76366442020422	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
75-79	36.76199426840458	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
80-84	36.75613720527566	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
85-89	36.74822182266577	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
90-94	36.74412473800301	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
95-99	36.73444738628935	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
100-104	36.72464607452826	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
105-109	36.72464511136487	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
110-114	36.713116812142694	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
115-119	36.6963830591715	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
120-124	36.688411141348766	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
125-129	36.676209251753164	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
130-134	36.64692151776895	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
135-139	36.65681717008416	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
140-144	36.623330605664776	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
145-149	36.61845304734337	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
150-151	36.816648114193484	37.0	37.0	37.0	37.0	37.0	V11_DN_R1_rmphix_fastqc
1	36.6845855645543	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
2	36.771535046678494	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
3	36.79087714376546	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
4	36.83749996699675	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
5	36.81703646604126	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
6	36.83070616946534	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
7	36.82354637986355	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
8	36.81798450524487	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
9	36.833884075414296	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
10-14	36.82303232499828	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
15-19	36.821080287957884	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
20-24	36.8148280039937	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
25-29	36.79574801405049	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
30-34	36.78510471772406	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
35-39	36.77035375725518	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
40-44	36.761522363391	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
45-49	36.741352459325775	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
50-54	36.71426814203049	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
55-59	36.716835762390886	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
60-64	36.7172496121601	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
65-69	36.69615967381088	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
70-74	36.68482701193739	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
75-79	36.685215998035126	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
80-84	36.690413903455166	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
85-89	36.6905080661584	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
90-94	36.677785575252216	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
95-99	36.66787427976819	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
100-104	36.65967764206174	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
105-109	36.64074383704148	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
110-114	36.63227662268201	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
115-119	36.62344272861086	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
120-124	36.61550767168883	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
125-129	36.595651048814204	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
130-134	36.561713140422555	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
135-139	36.56063982227449	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
140-144	36.54491995864829	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
145-149	36.509950499809726	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
150-151	36.74943562364216	37.0	37.0	37.0	37.0	37.0	V11_DN_R2_rmphix_fastqc
1	36.643720671558626	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
2	36.7193034883093	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
3	36.79376187427106	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
4	36.82506562627772	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
5	36.84433145355455	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
6	36.85218023714528	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
7	36.85053100653142	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
8	36.84855699334515	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
9	36.85188722449412	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
10-14	36.853883623903045	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
15-19	36.8485465576624	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
20-24	36.841570135432434	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
25-29	36.83299650671131	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
30-34	36.82732288970227	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
35-39	36.819429866671534	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
40-44	36.813460207296984	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
45-49	36.805132237913924	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
50-54	36.790156022031276	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
55-59	36.78741548576093	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
60-64	36.78752980864092	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
65-69	36.774636957793604	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
70-74	36.77333943256412	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
75-79	36.77026312804206	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
80-84	36.763691268552535	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
85-89	36.75795141906708	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
90-94	36.7504060540182	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
95-99	36.74346551055694	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
100-104	36.732522778586755	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
105-109	36.72717143164764	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
110-114	36.71558877353503	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
115-119	36.69911084908231	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
120-124	36.693424133468405	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
125-129	36.682646293456436	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
130-134	36.65480252397596	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
135-139	36.65496395187807	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
140-144	36.63329030205815	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
145-149	36.623038170754235	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
150-151	36.816824627842394	37.0	37.0	37.0	37.0	37.0	V17_DN_R1_rmphix_fastqc
1	36.68801951360461	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
2	36.73308805738503	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
3	36.76655251469797	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
4	36.80283446608649	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
5	36.79087600122591	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
6	36.80030605725459	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
7	36.792256765485384	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
8	36.79239233117583	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
9	36.80301281246559	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
10-14	36.79414778413566	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
15-19	36.79363524343264	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
20-24	36.789071567884186	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
25-29	36.76901519556034	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
30-34	36.75703689729198	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
35-39	36.745738699761624	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
40-44	36.73326574452074	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
45-49	36.718742668547144	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
50-54	36.69086952327856	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
55-59	36.68905897716242	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
60-64	36.684192718807004	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
65-69	36.66248589098708	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
70-74	36.65505331395565	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
75-79	36.650009963559015	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
80-84	36.6513007248528	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
85-89	36.64697197330886	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
90-94	36.63381977342203	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
95-99	36.622248781455326	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
100-104	36.61687749726116	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
105-109	36.600160108578855	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
110-114	36.580661728872826	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
115-119	36.57334084710751	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
120-124	36.55613773625697	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
125-129	36.54446891710315	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
130-134	36.51465417295897	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
135-139	36.50855754804233	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
140-144	36.49007927280456	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
145-149	36.46434653848481	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
150-151	36.72887536348876	37.0	37.0	37.0	37.0	37.0	V17_DN_R2_rmphix_fastqc
1	36.65578944041894	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
2	36.73732490203287	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
3	36.80925194727423	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
4	36.83608556636548	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
5	36.856025206912534	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
6	36.86280537379259	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
7	36.86210242375498	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
8	36.860526102568095	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
9	36.86315570032129	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
10-14	36.86761400551817	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
15-19	36.86323544258234	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
20-24	36.85682365204959	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
25-29	36.84768599806439	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
30-34	36.84248427152069	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
35-39	36.83506622582924	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
40-44	36.82853755605233	37.0	37.0	37.0	37.0	37.0	V19_DN_R1_rmphix_fastqc
