Length	Count	Library
60-64	420549.0	WUB_TM04_R2_rmphix_fastqc
65-69	447510.0	WUB_TM04_R2_rmphix_fastqc
70-74	440492.0	WUB_TM04_R2_rmphix_fastqc
75-79	437162.0	WUB_TM04_R2_rmphix_fastqc
80-84	437123.0	WUB_TM04_R2_rmphix_fastqc
85-89	434694.0	WUB_TM04_R2_rmphix_fastqc
90-94	461515.0	WUB_TM04_R2_rmphix_fastqc
95-99	455223.0	WUB_TM04_R2_rmphix_fastqc
100-104	476114.0	WUB_TM04_R2_rmphix_fastqc
105-109	490048.0	WUB_TM04_R2_rmphix_fastqc
110-114	498932.0	WUB_TM04_R2_rmphix_fastqc
115-119	517854.0	WUB_TM04_R2_rmphix_fastqc
120-124	517241.0	WUB_TM04_R2_rmphix_fastqc
125-129	544224.0	WUB_TM04_R2_rmphix_fastqc
130-134	608478.0	WUB_TM04_R2_rmphix_fastqc
135-139	603833.0	WUB_TM04_R2_rmphix_fastqc
140-144	628654.0	WUB_TM04_R2_rmphix_fastqc
145-149	786159.0	WUB_TM04_R2_rmphix_fastqc
150-152	6.4555724E7	WUB_TM04_R2_rmphix_fastqc
50-54	547034.0	WUB_TM05_R1_rmphix_fastqc
55-59	556750.0	WUB_TM05_R1_rmphix_fastqc
60-64	531905.0	WUB_TM05_R1_rmphix_fastqc
65-69	495997.0	WUB_TM05_R1_rmphix_fastqc
70-74	500333.0	WUB_TM05_R1_rmphix_fastqc
75-79	502942.0	WUB_TM05_R1_rmphix_fastqc
80-84	489095.0	WUB_TM05_R1_rmphix_fastqc
85-89	498555.0	WUB_TM05_R1_rmphix_fastqc
90-94	489881.0	WUB_TM05_R1_rmphix_fastqc
95-99	490863.0	WUB_TM05_R1_rmphix_fastqc
100-104	503098.0	WUB_TM05_R1_rmphix_fastqc
105-109	491354.0	WUB_TM05_R1_rmphix_fastqc
110-114	503014.0	WUB_TM05_R1_rmphix_fastqc
115-119	520279.0	WUB_TM05_R1_rmphix_fastqc
120-124	521466.0	WUB_TM05_R1_rmphix_fastqc
125-129	526323.0	WUB_TM05_R1_rmphix_fastqc
130-134	574663.0	WUB_TM05_R1_rmphix_fastqc
135-139	543696.0	WUB_TM05_R1_rmphix_fastqc
140-144	579650.0	WUB_TM05_R1_rmphix_fastqc
145-149	651000.0	WUB_TM05_R1_rmphix_fastqc
150-152	5.6383125E7	WUB_TM05_R1_rmphix_fastqc
50-54	398688.0	WUB_TM05_R2_rmphix_fastqc
55-59	395439.0	WUB_TM05_R2_rmphix_fastqc
60-64	378059.0	WUB_TM05_R2_rmphix_fastqc
65-69	401426.0	WUB_TM05_R2_rmphix_fastqc
70-74	397482.0	WUB_TM05_R2_rmphix_fastqc
75-79	390983.0	WUB_TM05_R2_rmphix_fastqc
80-84	392033.0	WUB_TM05_R2_rmphix_fastqc
85-89	386742.0	WUB_TM05_R2_rmphix_fastqc
90-94	408803.0	WUB_TM05_R2_rmphix_fastqc
95-99	404347.0	WUB_TM05_R2_rmphix_fastqc
100-104	422097.0	WUB_TM05_R2_rmphix_fastqc
105-109	435473.0	WUB_TM05_R2_rmphix_fastqc
110-114	439986.0	WUB_TM05_R2_rmphix_fastqc
115-119	456428.0	WUB_TM05_R2_rmphix_fastqc
120-124	455837.0	WUB_TM05_R2_rmphix_fastqc
125-129	479731.0	WUB_TM05_R2_rmphix_fastqc
130-134	534676.0	WUB_TM05_R2_rmphix_fastqc
135-139	529068.0	WUB_TM05_R2_rmphix_fastqc
140-144	551693.0	WUB_TM05_R2_rmphix_fastqc
145-149	688096.0	WUB_TM05_R2_rmphix_fastqc
150-152	5.7953936E7	WUB_TM05_R2_rmphix_fastqc
50-54	776009.0	WUB_TM06_R1_rmphix_fastqc
55-59	794905.0	WUB_TM06_R1_rmphix_fastqc
60-64	755347.0	WUB_TM06_R1_rmphix_fastqc
65-69	707685.0	WUB_TM06_R1_rmphix_fastqc
70-74	713007.0	WUB_TM06_R1_rmphix_fastqc
75-79	718115.0	WUB_TM06_R1_rmphix_fastqc
80-84	697581.0	WUB_TM06_R1_rmphix_fastqc
85-89	714131.0	WUB_TM06_R1_rmphix_fastqc
90-94	695292.0	WUB_TM06_R1_rmphix_fastqc
95-99	701346.0	WUB_TM06_R1_rmphix_fastqc
100-104	719862.0	WUB_TM06_R1_rmphix_fastqc
105-109	701532.0	WUB_TM06_R1_rmphix_fastqc
110-114	719800.0	WUB_TM06_R1_rmphix_fastqc
115-119	731481.0	WUB_TM06_R1_rmphix_fastqc
120-124	746615.0	WUB_TM06_R1_rmphix_fastqc
125-129	753782.0	WUB_TM06_R1_rmphix_fastqc
130-134	818197.0	WUB_TM06_R1_rmphix_fastqc
135-139	773881.0	WUB_TM06_R1_rmphix_fastqc
140-144	822891.0	WUB_TM06_R1_rmphix_fastqc
145-149	930430.0	WUB_TM06_R1_rmphix_fastqc
150-152	7.6380907E7	WUB_TM06_R1_rmphix_fastqc
50-54	544626.0	WUB_TM06_R2_rmphix_fastqc
55-59	537685.0	WUB_TM06_R2_rmphix_fastqc
60-64	510253.0	WUB_TM06_R2_rmphix_fastqc
65-69	548152.0	WUB_TM06_R2_rmphix_fastqc
70-74	540345.0	WUB_TM06_R2_rmphix_fastqc
75-79	530045.0	WUB_TM06_R2_rmphix_fastqc
80-84	529379.0	WUB_TM06_R2_rmphix_fastqc
85-89	517755.0	WUB_TM06_R2_rmphix_fastqc
90-94	554038.0	WUB_TM06_R2_rmphix_fastqc
95-99	538467.0	WUB_TM06_R2_rmphix_fastqc
100-104	563137.0	WUB_TM06_R2_rmphix_fastqc
105-109	577874.0	WUB_TM06_R2_rmphix_fastqc
110-114	583378.0	WUB_TM06_R2_rmphix_fastqc
115-119	601484.0	WUB_TM06_R2_rmphix_fastqc
120-124	600882.0	WUB_TM06_R2_rmphix_fastqc
125-129	628756.0	WUB_TM06_R2_rmphix_fastqc
130-134	700526.0	WUB_TM06_R2_rmphix_fastqc
135-139	697087.0	WUB_TM06_R2_rmphix_fastqc
140-144	722907.0	WUB_TM06_R2_rmphix_fastqc
145-149	911358.0	WUB_TM06_R2_rmphix_fastqc
150-152	7.9434662E7	WUB_TM06_R2_rmphix_fastqc
50-54	480349.0	WUB_TM07_R1_rmphix_fastqc
55-59	480465.0	WUB_TM07_R1_rmphix_fastqc
60-64	468795.0	WUB_TM07_R1_rmphix_fastqc
65-69	448922.0	WUB_TM07_R1_rmphix_fastqc
70-74	446859.0	WUB_TM07_R1_rmphix_fastqc
75-79	448025.0	WUB_TM07_R1_rmphix_fastqc
80-84	442734.0	WUB_TM07_R1_rmphix_fastqc
85-89	446990.0	WUB_TM07_R1_rmphix_fastqc
90-94	445444.0	WUB_TM07_R1_rmphix_fastqc
95-99	439780.0	WUB_TM07_R1_rmphix_fastqc
100-104	453264.0	WUB_TM07_R1_rmphix_fastqc
105-109	450719.0	WUB_TM07_R1_rmphix_fastqc
110-114	460391.0	WUB_TM07_R1_rmphix_fastqc
115-119	475327.0	WUB_TM07_R1_rmphix_fastqc
120-124	468557.0	WUB_TM07_R1_rmphix_fastqc
125-129	470723.0	WUB_TM07_R1_rmphix_fastqc
130-134	516773.0	WUB_TM07_R1_rmphix_fastqc
135-139	499432.0	WUB_TM07_R1_rmphix_fastqc
140-144	516833.0	WUB_TM07_R1_rmphix_fastqc
145-149	592779.0	WUB_TM07_R1_rmphix_fastqc
150-152	5.6461918E7	WUB_TM07_R1_rmphix_fastqc
50-54	369412.0	WUB_TM07_R2_rmphix_fastqc
55-59	364762.0	WUB_TM07_R2_rmphix_fastqc
60-64	362768.0	WUB_TM07_R2_rmphix_fastqc
65-69	376240.0	WUB_TM07_R2_rmphix_fastqc
70-74	376640.0	WUB_TM07_R2_rmphix_fastqc
75-79	367850.0	WUB_TM07_R2_rmphix_fastqc
80-84	377161.0	WUB_TM07_R2_rmphix_fastqc
85-89	377824.0	WUB_TM07_R2_rmphix_fastqc
90-94	390045.0	WUB_TM07_R2_rmphix_fastqc
95-99	388937.0	WUB_TM07_R2_rmphix_fastqc
100-104	400226.0	WUB_TM07_R2_rmphix_fastqc
105-109	408123.0	WUB_TM07_R2_rmphix_fastqc
110-114	427309.0	WUB_TM07_R2_rmphix_fastqc
115-119	437052.0	WUB_TM07_R2_rmphix_fastqc
120-124	440229.0	WUB_TM07_R2_rmphix_fastqc
125-129	460550.0	WUB_TM07_R2_rmphix_fastqc
130-134	496820.0	WUB_TM07_R2_rmphix_fastqc
135-139	496393.0	WUB_TM07_R2_rmphix_fastqc
140-144	515331.0	WUB_TM07_R2_rmphix_fastqc
145-149	648408.0	WUB_TM07_R2_rmphix_fastqc
150-152	5.7432999E7	WUB_TM07_R2_rmphix_fastqc
50-54	454720.0	WUB_TM08_R1_rmphix_fastqc
55-59	459847.0	WUB_TM08_R1_rmphix_fastqc
60-64	443270.0	WUB_TM08_R1_rmphix_fastqc
65-69	426103.0	WUB_TM08_R1_rmphix_fastqc
70-74	425280.0	WUB_TM08_R1_rmphix_fastqc
75-79	429429.0	WUB_TM08_R1_rmphix_fastqc
80-84	422102.0	WUB_TM08_R1_rmphix_fastqc
85-89	425609.0	WUB_TM08_R1_rmphix_fastqc
90-94	423895.0	WUB_TM08_R1_rmphix_fastqc
95-99	419984.0	WUB_TM08_R1_rmphix_fastqc
100-104	431245.0	WUB_TM08_R1_rmphix_fastqc
105-109	428362.0	WUB_TM08_R1_rmphix_fastqc
110-114	438561.0	WUB_TM08_R1_rmphix_fastqc
115-119	453270.0	WUB_TM08_R1_rmphix_fastqc
120-124	450058.0	WUB_TM08_R1_rmphix_fastqc
125-129	450769.0	WUB_TM08_R1_rmphix_fastqc
130-134	494208.0	WUB_TM08_R1_rmphix_fastqc
135-139	478683.0	WUB_TM08_R1_rmphix_fastqc
140-144	499274.0	WUB_TM08_R1_rmphix_fastqc
145-149	571519.0	WUB_TM08_R1_rmphix_fastqc
150-152	5.8784026E7	WUB_TM08_R1_rmphix_fastqc
50-54	378696.0	WUB_TM08_R2_rmphix_fastqc
55-59	372645.0	WUB_TM08_R2_rmphix_fastqc
60-64	371658.0	WUB_TM08_R2_rmphix_fastqc
65-69	384015.0	WUB_TM08_R2_rmphix_fastqc
70-74	383728.0	WUB_TM08_R2_rmphix_fastqc
75-79	376244.0	WUB_TM08_R2_rmphix_fastqc
80-84	384705.0	WUB_TM08_R2_rmphix_fastqc
85-89	385228.0	WUB_TM08_R2_rmphix_fastqc
90-94	400102.0	WUB_TM08_R2_rmphix_fastqc
95-99	398218.0	WUB_TM08_R2_rmphix_fastqc
100-104	409876.0	WUB_TM08_R2_rmphix_fastqc
105-109	422162.0	WUB_TM08_R2_rmphix_fastqc
110-114	437944.0	WUB_TM08_R2_rmphix_fastqc
115-119	449139.0	WUB_TM08_R2_rmphix_fastqc
120-124	454755.0	WUB_TM08_R2_rmphix_fastqc
125-129	473949.0	WUB_TM08_R2_rmphix_fastqc
130-134	515243.0	WUB_TM08_R2_rmphix_fastqc
135-139	514687.0	WUB_TM08_R2_rmphix_fastqc
140-144	533837.0	WUB_TM08_R2_rmphix_fastqc
145-149	667052.0	WUB_TM08_R2_rmphix_fastqc
150-152	5.9096331E7	WUB_TM08_R2_rmphix_fastqc
50-54	515752.0	WUB_TM09_R1_rmphix_fastqc
55-59	518144.0	WUB_TM09_R1_rmphix_fastqc
60-64	503400.0	WUB_TM09_R1_rmphix_fastqc
65-69	483607.0	WUB_TM09_R1_rmphix_fastqc
70-74	486073.0	WUB_TM09_R1_rmphix_fastqc
75-79	486680.0	WUB_TM09_R1_rmphix_fastqc
80-84	481581.0	WUB_TM09_R1_rmphix_fastqc
85-89	488629.0	WUB_TM09_R1_rmphix_fastqc
90-94	487820.0	WUB_TM09_R1_rmphix_fastqc
95-99	480488.0	WUB_TM09_R1_rmphix_fastqc
100-104	495110.0	WUB_TM09_R1_rmphix_fastqc
105-109	494015.0	WUB_TM09_R1_rmphix_fastqc
110-114	505491.0	WUB_TM09_R1_rmphix_fastqc
115-119	523291.0	WUB_TM09_R1_rmphix_fastqc
120-124	520166.0	WUB_TM09_R1_rmphix_fastqc
125-129	520844.0	WUB_TM09_R1_rmphix_fastqc
130-134	569626.0	WUB_TM09_R1_rmphix_fastqc
135-139	552648.0	WUB_TM09_R1_rmphix_fastqc
140-144	574774.0	WUB_TM09_R1_rmphix_fastqc
145-149	660324.0	WUB_TM09_R1_rmphix_fastqc
150-152	5.9954499E7	WUB_TM09_R1_rmphix_fastqc
50-54	469873.0	WUB_TM09_R2_rmphix_fastqc
55-59	466513.0	WUB_TM09_R2_rmphix_fastqc
60-64	469095.0	WUB_TM09_R2_rmphix_fastqc
65-69	482423.0	WUB_TM09_R2_rmphix_fastqc
70-74	484620.0	WUB_TM09_R2_rmphix_fastqc
75-79	476770.0	WUB_TM09_R2_rmphix_fastqc
80-84	486273.0	WUB_TM09_R2_rmphix_fastqc
85-89	492838.0	WUB_TM09_R2_rmphix_fastqc
90-94	506991.0	WUB_TM09_R2_rmphix_fastqc
95-99	505861.0	WUB_TM09_R2_rmphix_fastqc
100-104	521987.0	WUB_TM09_R2_rmphix_fastqc
105-109	537067.0	WUB_TM09_R2_rmphix_fastqc
110-114	559421.0	WUB_TM09_R2_rmphix_fastqc
115-119	570953.0	WUB_TM09_R2_rmphix_fastqc
120-124	576638.0	WUB_TM09_R2_rmphix_fastqc
125-129	600617.0	WUB_TM09_R2_rmphix_fastqc
130-134	649734.0	WUB_TM09_R2_rmphix_fastqc
135-139	643254.0	WUB_TM09_R2_rmphix_fastqc
140-144	667026.0	WUB_TM09_R2_rmphix_fastqc
145-149	826346.0	WUB_TM09_R2_rmphix_fastqc
150-152	5.9308662E7	WUB_TM09_R2_rmphix_fastqc
50-54	484469.0	WUB_TM10_R1_rmphix_fastqc
55-59	487249.0	WUB_TM10_R1_rmphix_fastqc
60-64	470679.0	WUB_TM10_R1_rmphix_fastqc
65-69	451098.0	WUB_TM10_R1_rmphix_fastqc
70-74	452191.0	WUB_TM10_R1_rmphix_fastqc
75-79	453011.0	WUB_TM10_R1_rmphix_fastqc
80-84	447884.0	WUB_TM10_R1_rmphix_fastqc
85-89	454239.0	WUB_TM10_R1_rmphix_fastqc
90-94	453783.0	WUB_TM10_R1_rmphix_fastqc
95-99	446287.0	WUB_TM10_R1_rmphix_fastqc
100-104	462967.0	WUB_TM10_R1_rmphix_fastqc
105-109	457294.0	WUB_TM10_R1_rmphix_fastqc
110-114	470297.0	WUB_TM10_R1_rmphix_fastqc
115-119	488991.0	WUB_TM10_R1_rmphix_fastqc
120-124	482733.0	WUB_TM10_R1_rmphix_fastqc
125-129	484864.0	WUB_TM10_R1_rmphix_fastqc
130-134	535221.0	WUB_TM10_R1_rmphix_fastqc
135-139	517675.0	WUB_TM10_R1_rmphix_fastqc
140-144	540329.0	WUB_TM10_R1_rmphix_fastqc
145-149	619635.0	WUB_TM10_R1_rmphix_fastqc
150-152	5.8407204E7	WUB_TM10_R1_rmphix_fastqc
50-54	386399.0	WUB_TM10_R2_rmphix_fastqc
55-59	382801.0	WUB_TM10_R2_rmphix_fastqc
60-64	385225.0	WUB_TM10_R2_rmphix_fastqc
65-69	399344.0	WUB_TM10_R2_rmphix_fastqc
70-74	402539.0	WUB_TM10_R2_rmphix_fastqc
75-79	395034.0	WUB_TM10_R2_rmphix_fastqc
80-84	405194.0	WUB_TM10_R2_rmphix_fastqc
85-89	409568.0	WUB_TM10_R2_rmphix_fastqc
90-94	424770.0	WUB_TM10_R2_rmphix_fastqc
95-99	423703.0	WUB_TM10_R2_rmphix_fastqc
100-104	439370.0	WUB_TM10_R2_rmphix_fastqc
105-109	452614.0	WUB_TM10_R2_rmphix_fastqc
110-114	472516.0	WUB_TM10_R2_rmphix_fastqc
115-119	486753.0	WUB_TM10_R2_rmphix_fastqc
120-124	490298.0	WUB_TM10_R2_rmphix_fastqc
125-129	514101.0	WUB_TM10_R2_rmphix_fastqc
130-134	559144.0	WUB_TM10_R2_rmphix_fastqc
135-139	557790.0	WUB_TM10_R2_rmphix_fastqc
140-144	577582.0	WUB_TM10_R2_rmphix_fastqc
145-149	719859.0	WUB_TM10_R2_rmphix_fastqc
150-152	5.8783496E7	WUB_TM10_R2_rmphix_fastqc
50-54	636552.0	WUB_TM11_R1_rmphix_fastqc
55-59	647384.0	WUB_TM11_R1_rmphix_fastqc
60-64	617411.0	WUB_TM11_R1_rmphix_fastqc
65-69	578642.0	WUB_TM11_R1_rmphix_fastqc
70-74	585211.0	WUB_TM11_R1_rmphix_fastqc
75-79	588284.0	WUB_TM11_R1_rmphix_fastqc
80-84	574452.0	WUB_TM11_R1_rmphix_fastqc
85-89	588227.0	WUB_TM11_R1_rmphix_fastqc
90-94	579489.0	WUB_TM11_R1_rmphix_fastqc
95-99	582533.0	WUB_TM11_R1_rmphix_fastqc
100-104	598668.0	WUB_TM11_R1_rmphix_fastqc
105-109	583993.0	WUB_TM11_R1_rmphix_fastqc
110-114	599184.0	WUB_TM11_R1_rmphix_fastqc
115-119	618639.0	WUB_TM11_R1_rmphix_fastqc
120-124	625880.0	WUB_TM11_R1_rmphix_fastqc
125-129	636918.0	WUB_TM11_R1_rmphix_fastqc
130-134	695161.0	WUB_TM11_R1_rmphix_fastqc
135-139	660968.0	WUB_TM11_R1_rmphix_fastqc
140-144	706842.0	WUB_TM11_R1_rmphix_fastqc
145-149	797523.0	WUB_TM11_R1_rmphix_fastqc
150-152	6.4482738E7	WUB_TM11_R1_rmphix_fastqc
50-54	463028.0	WUB_TM11_R2_rmphix_fastqc
55-59	459259.0	WUB_TM11_R2_rmphix_fastqc
60-64	441121.0	WUB_TM11_R2_rmphix_fastqc
65-69	471223.0	WUB_TM11_R2_rmphix_fastqc
70-74	466671.0	WUB_TM11_R2_rmphix_fastqc
75-79	461880.0	WUB_TM11_R2_rmphix_fastqc
80-84	464362.0	WUB_TM11_R2_rmphix_fastqc
85-89	461645.0	WUB_TM11_R2_rmphix_fastqc
90-94	491011.0	WUB_TM11_R2_rmphix_fastqc
95-99	484731.0	WUB_TM11_R2_rmphix_fastqc
100-104	510328.0	WUB_TM11_R2_rmphix_fastqc
105-109	530327.0	WUB_TM11_R2_rmphix_fastqc
110-114	538685.0	WUB_TM11_R2_rmphix_fastqc
115-119	562699.0	WUB_TM11_R2_rmphix_fastqc
120-124	562219.0	WUB_TM11_R2_rmphix_fastqc
125-129	591315.0	WUB_TM11_R2_rmphix_fastqc
130-134	665000.0	WUB_TM11_R2_rmphix_fastqc
135-139	659364.0	WUB_TM11_R2_rmphix_fastqc
140-144	687261.0	WUB_TM11_R2_rmphix_fastqc
145-149	862150.0	WUB_TM11_R2_rmphix_fastqc
150-152	6.615042E7	WUB_TM11_R2_rmphix_fastqc
50-54	446068.0	WUB_TM12_R1_rmphix_fastqc
55-59	450654.0	WUB_TM12_R1_rmphix_fastqc
60-64	436570.0	WUB_TM12_R1_rmphix_fastqc
65-69	416702.0	WUB_TM12_R1_rmphix_fastqc
70-74	419078.0	WUB_TM12_R1_rmphix_fastqc
75-79	420054.0	WUB_TM12_R1_rmphix_fastqc
80-84	413842.0	WUB_TM12_R1_rmphix_fastqc
85-89	419556.0	WUB_TM12_R1_rmphix_fastqc
90-94	417371.0	WUB_TM12_R1_rmphix_fastqc
95-99	416356.0	WUB_TM12_R1_rmphix_fastqc
100-104	429303.0	WUB_TM12_R1_rmphix_fastqc
105-109	424179.0	WUB_TM12_R1_rmphix_fastqc
110-114	435199.0	WUB_TM12_R1_rmphix_fastqc
115-119	451791.0	WUB_TM12_R1_rmphix_fastqc
120-124	452897.0	WUB_TM12_R1_rmphix_fastqc
125-129	456056.0	WUB_TM12_R1_rmphix_fastqc
130-134	501064.0	WUB_TM12_R1_rmphix_fastqc
135-139	483127.0	WUB_TM12_R1_rmphix_fastqc
140-144	509866.0	WUB_TM12_R1_rmphix_fastqc
145-149	579483.0	WUB_TM12_R1_rmphix_fastqc
150-152	5.4823882E7	WUB_TM12_R1_rmphix_fastqc
50-54	362838.0	WUB_TM12_R2_rmphix_fastqc
55-59	361133.0	WUB_TM12_R2_rmphix_fastqc
60-64	354802.0	WUB_TM12_R2_rmphix_fastqc
65-69	371780.0	WUB_TM12_R2_rmphix_fastqc
70-74	372234.0	WUB_TM12_R2_rmphix_fastqc
75-79	368428.0	WUB_TM12_R2_rmphix_fastqc
80-84	373405.0	WUB_TM12_R2_rmphix_fastqc
85-89	374998.0	WUB_TM12_R2_rmphix_fastqc
90-94	392550.0	WUB_TM12_R2_rmphix_fastqc
95-99	391284.0	WUB_TM12_R2_rmphix_fastqc
100-104	408962.0	WUB_TM12_R2_rmphix_fastqc
105-109	420557.0	WUB_TM12_R2_rmphix_fastqc
110-114	436162.0	WUB_TM12_R2_rmphix_fastqc
115-119	449884.0	WUB_TM12_R2_rmphix_fastqc
120-124	454689.0	WUB_TM12_R2_rmphix_fastqc
125-129	477527.0	WUB_TM12_R2_rmphix_fastqc
130-134	525245.0	WUB_TM12_R2_rmphix_fastqc
135-139	524385.0	WUB_TM12_R2_rmphix_fastqc
140-144	546074.0	WUB_TM12_R2_rmphix_fastqc
145-149	679999.0	WUB_TM12_R2_rmphix_fastqc
150-152	5.5156162E7	WUB_TM12_R2_rmphix_fastqc
50-54	440492.0	WUB_TM13_R1_rmphix_fastqc
55-59	447608.0	WUB_TM13_R1_rmphix_fastqc
60-64	430197.0	WUB_TM13_R1_rmphix_fastqc
65-69	406774.0	WUB_TM13_R1_rmphix_fastqc
70-74	410031.0	WUB_TM13_R1_rmphix_fastqc
75-79	412548.0	WUB_TM13_R1_rmphix_fastqc
80-84	403595.0	WUB_TM13_R1_rmphix_fastqc
85-89	410717.0	WUB_TM13_R1_rmphix_fastqc
90-94	405685.0	WUB_TM13_R1_rmphix_fastqc
95-99	404399.0	WUB_TM13_R1_rmphix_fastqc
100-104	419131.0	WUB_TM13_R1_rmphix_fastqc
105-109	408907.0	WUB_TM13_R1_rmphix_fastqc
110-114	418892.0	WUB_TM13_R1_rmphix_fastqc
115-119	437557.0	WUB_TM13_R1_rmphix_fastqc
120-124	437801.0	WUB_TM13_R1_rmphix_fastqc
125-129	441544.0	WUB_TM13_R1_rmphix_fastqc
130-134	484186.0	WUB_TM13_R1_rmphix_fastqc
135-139	461514.0	WUB_TM13_R1_rmphix_fastqc
140-144	486649.0	WUB_TM13_R1_rmphix_fastqc
145-149	552854.0	WUB_TM13_R1_rmphix_fastqc
150-152	4.7814923E7	WUB_TM13_R1_rmphix_fastqc
50-54	371772.0	WUB_TM13_R2_rmphix_fastqc
55-59	370030.0	WUB_TM13_R2_rmphix_fastqc
60-64	357861.0	WUB_TM13_R2_rmphix_fastqc
65-69	374215.0	WUB_TM13_R2_rmphix_fastqc
70-74	370177.0	WUB_TM13_R2_rmphix_fastqc
75-79	365081.0	WUB_TM13_R2_rmphix_fastqc
80-84	367012.0	WUB_TM13_R2_rmphix_fastqc
85-89	360952.0	WUB_TM13_R2_rmphix_fastqc
90-94	377542.0	WUB_TM13_R2_rmphix_fastqc
95-99	373007.0	WUB_TM13_R2_rmphix_fastqc
100-104	386952.0	WUB_TM13_R2_rmphix_fastqc
105-109	395576.0	WUB_TM13_R2_rmphix_fastqc
110-114	401352.0	WUB_TM13_R2_rmphix_fastqc
115-119	415718.0	WUB_TM13_R2_rmphix_fastqc
120-124	410939.0	WUB_TM13_R2_rmphix_fastqc
125-129	425870.0	WUB_TM13_R2_rmphix_fastqc
130-134	475309.0	WUB_TM13_R2_rmphix_fastqc
135-139	467657.0	WUB_TM13_R2_rmphix_fastqc
140-144	484641.0	WUB_TM13_R2_rmphix_fastqc
145-149	593858.0	WUB_TM13_R2_rmphix_fastqc
150-152	4.8390483E7	WUB_TM13_R2_rmphix_fastqc
50-54	682416.0	WUB_TM14_R1_rmphix_fastqc
55-59	694953.0	WUB_TM14_R1_rmphix_fastqc
60-64	663427.0	WUB_TM14_R1_rmphix_fastqc
65-69	622136.0	WUB_TM14_R1_rmphix_fastqc
70-74	628546.0	WUB_TM14_R1_rmphix_fastqc
75-79	629550.0	WUB_TM14_R1_rmphix_fastqc
80-84	614079.0	WUB_TM14_R1_rmphix_fastqc
85-89	627951.0	WUB_TM14_R1_rmphix_fastqc
90-94	614572.0	WUB_TM14_R1_rmphix_fastqc
95-99	616978.0	WUB_TM14_R1_rmphix_fastqc
100-104	633222.0	WUB_TM14_R1_rmphix_fastqc
105-109	618134.0	WUB_TM14_R1_rmphix_fastqc
110-114	635869.0	WUB_TM14_R1_rmphix_fastqc
115-119	652879.0	WUB_TM14_R1_rmphix_fastqc
120-124	662838.0	WUB_TM14_R1_rmphix_fastqc
125-129	668337.0	WUB_TM14_R1_rmphix_fastqc
130-134	729472.0	WUB_TM14_R1_rmphix_fastqc
135-139	692960.0	WUB_TM14_R1_rmphix_fastqc
140-144	742817.0	WUB_TM14_R1_rmphix_fastqc
145-149	842699.0	WUB_TM14_R1_rmphix_fastqc
150-152	6.5713917E7	WUB_TM14_R1_rmphix_fastqc
50-54	484255.0	WUB_TM14_R2_rmphix_fastqc
55-59	482436.0	WUB_TM14_R2_rmphix_fastqc
60-64	460456.0	WUB_TM14_R2_rmphix_fastqc
65-69	491804.0	WUB_TM14_R2_rmphix_fastqc
70-74	489672.0	WUB_TM14_R2_rmphix_fastqc
75-79	482599.0	WUB_TM14_R2_rmphix_fastqc
80-84	482834.0	WUB_TM14_R2_rmphix_fastqc
85-89	478340.0	WUB_TM14_R2_rmphix_fastqc
90-94	511187.0	WUB_TM14_R2_rmphix_fastqc
95-99	500695.0	WUB_TM14_R2_rmphix_fastqc
100-104	528047.0	WUB_TM14_R2_rmphix_fastqc
105-109	546829.0	WUB_TM14_R2_rmphix_fastqc
110-114	554312.0	WUB_TM14_R2_rmphix_fastqc
115-119	574908.0	WUB_TM14_R2_rmphix_fastqc
120-124	575610.0	WUB_TM14_R2_rmphix_fastqc
125-129	604161.0	WUB_TM14_R2_rmphix_fastqc
130-134	677361.0	WUB_TM14_R2_rmphix_fastqc
135-139	670772.0	WUB_TM14_R2_rmphix_fastqc
140-144	699464.0	WUB_TM14_R2_rmphix_fastqc
145-149	877192.0	WUB_TM14_R2_rmphix_fastqc
150-152	6.7814818E7	WUB_TM14_R2_rmphix_fastqc
50-54	390777.0	WUB_TM15_R1_rmphix_fastqc
55-59	395993.0	WUB_TM15_R1_rmphix_fastqc
60-64	382129.0	WUB_TM15_R1_rmphix_fastqc
65-69	368275.0	WUB_TM15_R1_rmphix_fastqc
70-74	367579.0	WUB_TM15_R1_rmphix_fastqc
75-79	369602.0	WUB_TM15_R1_rmphix_fastqc
80-84	364962.0	WUB_TM15_R1_rmphix_fastqc
85-89	369908.0	WUB_TM15_R1_rmphix_fastqc
90-94	370039.0	WUB_TM15_R1_rmphix_fastqc
95-99	365572.0	WUB_TM15_R1_rmphix_fastqc
100-104	380370.0	WUB_TM15_R1_rmphix_fastqc
105-109	371971.0	WUB_TM15_R1_rmphix_fastqc
110-114	384089.0	WUB_TM15_R1_rmphix_fastqc
115-119	404400.0	WUB_TM15_R1_rmphix_fastqc
120-124	399751.0	WUB_TM15_R1_rmphix_fastqc
125-129	400675.0	WUB_TM15_R1_rmphix_fastqc
130-134	446395.0	WUB_TM15_R1_rmphix_fastqc
135-139	428122.0	WUB_TM15_R1_rmphix_fastqc
140-144	452569.0	WUB_TM15_R1_rmphix_fastqc
145-149	512200.0	WUB_TM15_R1_rmphix_fastqc
150-152	5.1325891E7	WUB_TM15_R1_rmphix_fastqc
50-54	308338.0	WUB_TM15_R2_rmphix_fastqc
55-59	308358.0	WUB_TM15_R2_rmphix_fastqc
60-64	304908.0	WUB_TM15_R2_rmphix_fastqc
65-69	316655.0	WUB_TM15_R2_rmphix_fastqc
